,DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급,1kg_평균가격,1kg_총거래물량
2087,2022-11-01,8kg그물망,2500.0,800.0,250000,광주서부도매,호남청과,양배추,양배추(일반),전라북도,장수군,특,312.5,6400
2088,2022-11-01,8kg그물망,5600.0,648.0,453600,대구북부도매,효성청과,양배추,양배추(일반),경상북도,상주시,특,700.0,5184
2089,2022-11-01,8kg그물망,2625.0,640.0,210000,안양도매시장,안양농산물(주),양배추,양배추(일반),충청남도,논산시,특,328.125,5120
2090,2022-11-01,8kg그물망,6000.0,480.0,360000,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,기장군,특,750.0,3840
2091,2022-11-01,8kg그물망,3300.0,480.0,198000,대구북부도매,효성청과,양배추,양배추(일반),경상북도,봉화군,특,412.5,3840
2093,2022-11-01,8kg그물망,3169.090909090909,440.0,174300,안양도매시장,안양원협(공),양배추,양배추(일반),충청남도,당진군,특,396.1363636363636,3520
2094,2022-11-01,8kg그물망,7000.0,240.0,210000,인천구월도매,구월원협(공),양배추,양배추(일반),충청남도,태안군,특,875.0,1920
2095,2022-11-01,8kg그물망,7500.0,192.0,180000,대구북부도매,효성청과,양배추,양배추(일반),경상북도,성주군,특,937.5,1536
2096,2022-11-01,8kg그물망,6000.0,104.0,78000,인천삼산도매,부평농산,양배추,양배추(일반),인천광역시,계양구,특,750.0,832
2097,2022-11-01,8kg그물망,4500.0,80.0,45000,안양도매시장,안양농산물(주),양배추,양배추(일반),강원도,춘천시,특,562.5,640
2098,2022-11-01,8kg그물망,6133.333333333332,48.0,36800,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,766.6666666666665,384
2099,2022-11-01,8kg그물망,2500.0,48.0,15000,서울가락도매,한국청과,양배추,양배추(일반),충청남도,예산군,특,312.5,384
2100,2022-11-01,8kg그물망,3600.0,40.0,18000,울산도매시장,울산원협(공),양배추,양배추(일반),경상북도,영양군,특,450.0,320
2101,2022-10-01,8kg그물망,8975.831590103176,2596712.0,2913456200,서울가락도매,대아청과,양배추,양배추(일반),강원도,정선군,특,1121.978948762897,20773696
2102,2022-10-01,8kg그물망,5933.488980606735,1106776.0,820880400,서울가락도매,대아청과,양배추,양배추(일반),충청남도,서산시,특,741.6861225758419,8854208
2103,2022-10-01,8kg그물망,9011.663554607117,839744.0,945936300,서울가락도매,대아청과,양배추,양배추(일반),강원도,홍천군,특,1126.45794432589,6717952
2104,2022-10-01,8kg그물망,7524.194584493197,821936.0,773050800,서울가락도매,대아청과,양배추,양배추(일반),강원도,평창군,특,940.5243230616496,6575488
2105,2022-10-01,8kg그물망,9613.521788945518,404976.0,486655700,서울가락도매,대아청과,양배추,양배추(일반),강원도,삼척시,특,1201.69022361819,3239808
2106,2022-10-01,8kg그물망,8280.450683749035,352176.0,364522000,서울가락도매,대아청과,양배추,양배추(일반),강원도,양구군,특,1035.056335468629,2817408
2107,2022-10-01,8kg그물망,5937.977838651564,324168.0,240612800,서울가락도매,대아청과,양배추,양배추(일반),전라남도,무안군,특,742.2472298314455,2593344
2108,2022-10-01,8kg그물망,6020.764857560036,257512.0,193802400,서울가락도매,대아청과,양배추,양배추(일반),강원도,횡성군,특,752.5956071950045,2060096
2109,2022-10-01,8kg그물망,8478.988529718457,153440.0,162627000,서울가락도매,대아청과,양배추,양배추(일반),강원도,태백시,특,1059.873566214807,1227520
2110,2022-10-01,8kg그물망,9622.86807484669,152632.0,183594700,서울가락도매,대아청과,양배추,양배추(일반),강원도,강릉시,특,1202.858509355836,1221056
2111,2022-10-01,8kg그물망,5868.782722513088,85568.0,62772500,서울가락도매,대아청과,양배추,양배추(일반),충청남도,태안군,특,733.597840314136,684544
2112,2022-10-01,8kg그물망,8832.605194282263,79472.0,87743100,대구북부도매,대양청과,양배추,양배추(일반),강원도,정선군,특,1104.075649285283,635776
2113,2022-10-01,8kg그물망,9822.056651899584,59592.0,73164500,인천삼산도매,경인농산,양배추,양배추(일반),강원도,평창군,특,1227.757081487448,476736
2114,2022-10-01,8kg그물망,5732.955974842767,57240.0,41019300,서울가락도매,대아청과,양배추,양배추(일반),경상북도,구미시,특,716.6194968553459,457920
2115,2022-10-01,8kg그물망,6084.455150913986,56456.0,42938000,인천삼산도매,경인농산,양배추,양배추(일반),충청남도,서산시,특,760.5568938642482,451648
2116,2022-10-01,8kg그물망,7671.814562002274,56256.0,53948200,서울가락도매,대아청과,양배추,양배추(일반),강원도,인제군,특,958.9768202502843,450048
2117,2022-10-01,8kg그물망,6315.019647795081,54968.0,43390500,인천삼산도매,부평농산,양배추,양배추(일반),충청남도,서산시,특,789.3774559743852,439744
2118,2022-10-01,8kg그물망,7112.955032119914,52304.0,46504500,인천삼산도매,삼산원협(공),양배추,양배추(일반),충청남도,서산시,특,889.1193790149892,418432
2119,2022-10-01,8kg그물망,5791.076923076923,52000.0,37642000,서울가락도매,한국청과,양배추,양배추(일반),전라남도,무안군,특,723.8846153846154,416000
2120,2022-10-01,8kg그물망,6580.762564991334,46160.0,37971000,서울가락도매,대아청과,양배추,양배추(일반),충청남도,당진군,특,822.5953206239168,369280
2121,2022-10-01,8kg그물망,4259.039395574744,44472.0,23676000,서울가락도매,대아청과,양배추,양배추(일반),강원도,춘천시,특,532.379924446843,355776
2122,2022-10-01,8kg그물망,9719.384615384615,39000.0,47382000,인천삼산도매,부평농산,양배추,양배추(일반),강원도,평창군,특,1214.923076923077,312000
2123,2022-10-01,8kg그물망,7829.863588667366,38120.0,37309300,서울가락도매,대아청과,양배추,양배추(일반),강원도,영월군,특,978.7329485834207,304960
2124,2022-10-01,8kg그물망,9285.088656270027,37448.0,43463500,안양도매시장,안양원협(공),양배추,양배추(일반),강원도,삼척시,특,1160.636082033753,299584
2125,2022-10-01,8kg그물망,9821.087993064586,36912.0,45314500,인천삼산도매,삼산원협(공),양배추,양배추(일반),강원도,평창군,특,1227.635999133073,295296
2126,2022-10-01,8kg그물망,10724.2837012682,34064.0,45664000,안양도매시장,안양원협(공),양배추,양배추(일반),강원도,정선군,특,1340.535462658525,272512
2127,2022-10-01,8kg그물망,8734.636871508379,28640.0,31270000,광주서부도매,호남청과,양배추,양배추(일반),광주광역시,광산구,특,1091.829608938547,229120
2128,2022-10-01,8kg그물망,9305.118768819004,23912.0,27813000,서울가락도매,한국청과,양배추,양배추(일반),강원도,정선군,특,1163.139846102375,191296
2129,2022-10-01,8kg그물망,6391.891891891892,21312.0,17028000,안산도매시장,안산농산물,양배추,양배추(일반),전라남도,무안군,특,798.9864864864865,170496
2130,2022-10-01,8kg그물망,3835.31914893617,18800.0,9013000,서울가락도매,대아청과,양배추,양배추(일반),강원도,화천군,특,479.4148936170213,150400
2131,2022-10-01,8kg그물망,9017.817861856578,18184.0,20497500,대구북부도매,효성청과,양배추,양배추(일반),경상북도,구미시,특,1127.227232732072,145472
2132,2022-10-01,8kg그물망,10657.80809031044,17008.0,22658500,인천삼산도매,경인농산,양배추,양배추(일반),강원도,정선군,특,1332.226011288805,136064
2133,2022-10-01,8kg그물망,8844.566778362852,16712.0,18476300,대구북부도매,효성청과,양배추,양배추(일반),경상북도,안동시,특,1105.570847295357,133696
2134,2022-10-01,8kg그물망,7701.030927835051,13968.0,13446000,안양도매시장,안양농산물(주),양배추,양배추(일반),충청남도,서산시,특,962.6288659793814,111744
2135,2022-10-01,8kg그물망,10096.95926563396,13944.0,17599000,대구북부도매,효성청과,양배추,양배추(일반),강원도,태백시,특,1262.119908204245,111552
2136,2022-10-01,8kg그물망,8747.073170731708,13120.0,14345200,청주도매시장,충북원협(청주),양배추,양배추(일반),강원도,평창군,특,1093.384146341464,104960
2137,2022-10-01,8kg그물망,6235.181236673774,11256.0,8772900,청주도매시장,충북원협(청주),양배추,양배추(일반),충청남도,충청남도,특,779.3976545842218,90048
2138,2022-10-01,8kg그물망,6855.295836376918,10952.0,9384900,청주도매시장,충북원협(청주),양배추,양배추(일반),충청북도,괴산군,특,856.9119795471147,87616
2139,2022-10-01,8kg그물망,12194.55103607061,10424.0,15889500,강릉도매시장,강릉농산물,양배추,양배추(일반),강원도,평창군,특,1524.318879508826,83392
2140,2022-10-01,8kg그물망,7768.833202819106,10216.0,9920800,대구북부도매,대양청과,양배추,양배추(일반),강원도,강원도,특,971.1041503523883,81728
