DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급,weighted_price
2024-10,10kg그물망,10842.66423357664,1370.0,1485445,수원도매시장,경기청과,양배추,양배추(일반),서울특별시,송파구,특,14854449.999999996
2024-10,10kg그물망,4800.0,1230.0,590400,창원팔용도매시장,농협창원(공),양배추,양배추(일반),대구광역시,대구광역시,특,5904000.0
2024-10,10kg그물망,10150.0,1220.0,1238300,서울강서도매,농협강서(공),양배추,양배추(일반),서울특별시,강서구,특,12383000.0
2024-10,10kg그물망,6668.595041322315,1210.0,806900,부산엄궁도매,농협부산(공),양배추,양배추(일반),충청북도,괴산군,특,8069000.000000002
2024-10,10kg그물망,3450.0,1100.0,379500,서울강서도매,농협강서(공),양배추,양배추(일반),경기도,포천시,특,3795000.0
2024-10,10kg그물망,6000.0,1000.0,600000,인천삼산도매,삼산원협(공),양배추,양배추(일반),강원도,횡성군,특,6000000.0
2024-10,10kg그물망,4000.0,1000.0,400000,원주도매시장,원주원협(공),양배추,양배추(일반),강원도,원주시,특,4000000.0
2024-10,10kg그물망,4300.0,800.0,344000,수원도매시장,경기청과,양배추,양배추(일반),부산광역시,강서구,특,3440000.0
2024-10,10kg그물망,3000.0,770.0,231000,대구북부도매,효성청과,양배추,양배추(일반),제주도,제주시,특,2310000.0
2024-10,10kg그물망,6500.0,700.0,455000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),제주도,제주도,특,4550000.0
2024-10,10kg그물망,6000.0,700.0,420000,안양도매시장,안양원협(공),양배추,양배추(일반),강원도,홍천군,특,4200000.0
2024-10,10kg그물망,5800.0,700.0,406000,울산도매시장,울산원협(공),양배추,양배추(일반),경상북도,청송군,특,4060000.0
2024-10,10kg그물망,8000.0,690.0,552000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),강원도,홍천군,특,5520000.0
2024-10,10kg그물망,11809.67741935484,620.0,732200,천안도매시장,천안농협(공),양배추,양배추(일반),경기도,평택시,특,7322000.000000001
2024-10,10kg그물망,11000.0,600.0,660000,창원내서도매시장,마산청과,양배추,양배추(일반),강원도,강릉시,특,6600000.0
2024-10,10kg그물망,7500.0,600.0,450000,부산엄궁도매,농협부산(공),양배추,양배추(일반),부산광역시,부산광역시,특,4500000.0
2024-10,10kg그물망,6600.0,500.0,330000,인천구월도매,대인농산,양배추,양배추(일반),강원도,횡성군,특,3300000.0
2024-10,10kg그물망,8500.0,490.0,416500,천안도매시장,천안농협(공),양배추,양배추(일반),강원도,횡성군,특,4165000.0
2024-10,10kg그물망,8158.536585365855,410.0,334500,대구북부도매,효성청과,양배추,양배추(일반),대구광역시,달성군,특,3345000.0000000005
2024-10,10kg그물망,11495.0,400.0,459800,대구북부도매,농협북대구(공),양배추,양배추(일반),강원도,평창군,특,4598000.0
2024-10,10kg그물망,10404.0,100.0,104040,전주도매시장,전주원협(공),양배추,양배추(일반),서울특별시,송파구,특,1040400.0
2024-10,10kg그물망,5600.0,100.0,56000,광주각화도매,광주청과,양배추,양배추(일반),전라북도,무주군,특,560000.0
2024-10,10kg그물망,7333.333333333332,90.0,66000,부산엄궁도매,농협부산(공),양배추,양배추(일반),경상북도,봉화군,특,659999.9999999999
2024-09,10kg그물망,6773.197203826342,380520.0,257733700,구리도매시장,농협구리(공),양배추,양배추(일반),강원도,강원도,특,2577336999.9999995
2024-09,10kg그물망,5071.976848342865,145130.0,73609600,구리도매시장,인터넷청과,양배추,양배추(일반),강원도,정선군,특,736096000.0
2024-09,10kg그물망,6771.511017838405,95300.0,64532500,인천구월도매,대인농산,양배추,양배추(일반),제주도,제주시,특,645325000.0
2024-09,10kg그물망,5070.189098998888,89900.0,45581000,구리도매시장,인터넷청과,양배추,양배추(일반),강원도,삼척시,특,455810000.0
2024-09,10kg그물망,7525.940815187047,89550.0,67394800,인천구월도매,덕풍청과,양배추,양배추(일반),강원도,정선군,특,673948000.0
2024-09,10kg그물망,5420.762175838077,63240.0,34280900,안산도매시장,농협안산(공),양배추,양배추(일반),강원도,평창군,특,342809000.0
2024-09,10kg그물망,8060.913878036351,58870.0,47454600,서울강서도매,농협강서(공),양배추,양배추(일반),강원도,평창군,특,474546000.0
2024-09,10kg그물망,7147.966653111021,49180.0,35153700,수원도매시장,수원원협(공),양배추,양배추(일반),전라남도,전라남도,특,351537000.0
2024-09,10kg그물망,7269.578815679733,47960.0,34864900,구리도매시장,인터넷청과,양배추,양배추(일반),강원도,강릉시,특,348649000.0
2024-09,10kg그물망,6984.842432312473,45060.0,31473700,청주도매시장,충북원협(청주),양배추,양배추(일반),강원도,평창군,특,314737000.0
2024-09,10kg그물망,7328.728502960248,35470.0,25995000,순천도매시장,남도청과,양배추,양배추(일반),강원도,삼척시,특,259950000.0
2024-09,10kg그물망,9264.574532287266,33140.0,30702800,수원도매시장,수원원협(공),양배추,양배추(일반),강원도,평창군,특,307028000.0
2024-09,10kg그물망,8512.987012987012,30800.0,26220000,부산엄궁도매,항도청과,양배추,양배추(일반),제주도,제주도,특,262199999.99999997
2024-09,10kg그물망,7522.58382642998,30420.0,22883700,수원도매시장,경기청과,양배추,양배추(일반),전라남도,해남군,특,228837000.0
2024-09,10kg그물망,6464.724534284581,25230.0,16310500,전주도매시장,전주원협(공),양배추,양배추(일반),-,-,특,163104999.99999997
2024-09,10kg그물망,5085.981308411215,21400.0,10884000,구리도매시장,인터넷청과,양배추,양배추(일반),전라남도,무안군,특,108840000.0
2024-09,10kg그물망,4136.866359447004,19530.0,8079300,광주각화도매,광주원협(공),양배추,양배추(일반),강원도,강원도,특,80792999.99999999
2024-09,10kg그물망,8484.774333877107,18390.0,15603500,수원도매시장,수원원협(공),양배추,양배추(일반),서울특별시,서울특별시,특,156035000.0
2024-09,10kg그물망,8356.12073784237,17890.0,14949100,안양도매시장,안양농산물(주),양배추,양배추(일반),강원도,정선군,특,149491000.0
2024-09,10kg그물망,7726.87969924812,15960.0,12332100,안양도매시장,안양농산물(주),양배추,양배추(일반),강원도,평창군,특,123321000.0
2024-09,10kg그물망,7302.638352638352,15540.0,11348300,구리도매시장,인터넷청과,양배추,양배추(일반),서울특별시,송파구,특,113483000.0
2024-09,10kg그물망,7483.948635634029,12460.0,9325000,수원도매시장,경기청과,양배추,양배추(일반),강원도,홍천군,특,93250000.0
2024-09,10kg그물망,8852.383252818036,12420.0,10994660,원주도매시장,원주원협(공),양배추,양배추(일반),서울특별시,송파구,특,109946600.0
2024-09,10kg그물망,7793.159609120521,12280.0,9570000,광주각화도매,광주원협(공),양배추,양배추(일반),강원도,평창군,특,95700000.0
2024-09,10kg그물망,4518.01140994295,12270.0,5543600,서울강서도매,농협강서(공),양배추,양배추(일반),강원도,강릉시,특,55436000.0
2024-09,10kg그물망,7582.683982683982,11550.0,8758000,서울강서도매,농협강서(공),양배추,양배추(일반),강원도,정선군,특,87580000.0
2024-09,10kg그물망,6027.628149435273,11510.0,6937800,천안도매시장,천안농협(공),양배추,양배추(일반),서울특별시,서울특별시,특,69378000.0
2024-09,10kg그물망,7200.090991810736,10990.0,7912900,창원내서도매시장,마산청과,양배추,양배추(일반),경상남도,진해시,특,79128999.99999999
2024-09,10kg그물망,8052.631578947369,10640.0,8568000,서울강서도매,농협강서(공),양배추,양배추(일반),경상북도,안동시,특,85680000.00000001
2024-09,10kg그물망,7260.359508041627,10570.0,7674200,순천도매시장,남도청과,양배추,양배추(일반),강원도,정선군,특,76742000.0
2024-09,10kg그물망,7110.38961038961,10010.0,7117500,수원도매시장,경기청과,양배추,양배추(일반),강원도,정선군,특,71175000.0
2024-09,10kg그물망,13334.34738955823,9960.0,13281010,춘천도매시장,춘천원협(공),양배추,양배추(일반),서울특별시,송파구,특,132810099.99999997
2024-09,10kg그물망,7520.486815415821,9860.0,7415200,안양도매시장,안양농산물(주),양배추,양배추(일반),충청남도,서산시,특,74152000.0
2024-09,10kg그물망,5500.21551724138,9280.0,5104200,구리도매시장,농협구리(공),양배추,양배추(일반),-,-,특,51042000.00000001
2024-09,10kg그물망,3149.130434782609,9200.0,2897200,포항도매시장,포항농협(공),양배추,양배추(일반),강원도,춘천시,특,28972000.000000004
2024-09,10kg그물망,6250.0,8000.0,5000000,포항도매시장,포항농협(공),양배추,양배추(일반),경상북도,포항시,특,50000000.0
2024-09,10kg그물망,4571.25,8000.0,3657000,안산도매시장,농협안산(공),양배추,양배추(일반),강원도,평창군,특,36570000.0
2024-09,10kg그물망,6963.670886075949,7900.0,5501300,창원내서도매시장,마산청과,양배추,양배추(일반),인천광역시,중구,특,55013000.0
2024-09,10kg그물망,8363.79781420765,7320.0,6122300,광주서부도매,농협광주(공),양배추,양배추(일반),광주광역시,광주광역시,특,61223000.0
2024-09,10kg그물망,6358.333333333332,7320.0,4654300,서울강서도매,농협강서(공),양배추,양배추(일반),강원도,홍천군,특,46542999.99999999
2024-09,10kg그물망,3988.308115543329,7270.0,2899500,안양도매시장,안양원협(공),양배추,양배추(일반),강원도,정선군,특,28995000.000000004
2024-09,10kg그물망,7514.345991561181,7110.0,5342700,안양도매시장,안양농산물(주),양배추,양배추(일반),전라남도,무안군,특,53427000.0
2024-09,10kg그물망,6661.904761904761,6300.0,4197000,광주각화도매,광주원협(공),양배추,양배추(일반),전라남도,무안군,특,41969999.99999999
2024-09,10kg그물망,5585.494880546075,5860.0,3273100,부산반여도매,농협반여(공),양배추,양배추(일반),부산광역시,부산광역시,특,32731000.0
2024-09,10kg그물망,6820.562390158172,5690.0,3880900,광주서부도매,농협광주(공),양배추,양배추(일반),전라남도,해남군,특,38809000.0
2024-09,10kg그물망,4960.0,5000.0,2480000,안양도매시장,안양원협(공),양배추,양배추(일반),강원도,홍천군,특,24800000.0
2024-09,10kg그물망,3198.757763975155,4830.0,1545000,부산엄궁도매,농협부산(공),양배추,양배추(일반),부산광역시,부산광역시,특,15449999.999999998
2024-09,10kg그물망,4442.274678111588,4660.0,2070100,청주도매시장,충북원협(청주),양배추,양배추(일반),강원도,강릉시,특,20701000.000000004
2024-09,10kg그물망,7000.0,4500.0,3150000,천안도매시장,천안농협(공),양배추,양배추(일반),강원도,횡성군,특,31500000.0
2024-09,10kg그물망,3450.0,4260.0,1469700,구리도매시장,농협구리(공),양배추,양배추(일반),강원도,평창군,특,14697000.0
2024-09,10kg그물망,5377.5,4000.0,2151000,대전노은도매,대전원협(공),양배추,양배추(일반),강원도,양구군,특,21510000.0
2024-09,10kg그물망,6042.553191489362,3760.0,2272000,안산도매시장,안산농산물,양배추,양배추(일반),전라남도,무안군,특,22720000.0
2024-09,10kg그물망,1533.333333333333,3660.0,561200,청주도매시장,충북원협(청주),양배추,양배추(일반),전라남도,무안군,특,5611999.999999999
2024-09,10kg그물망,3021.126760563381,3550.0,1072500,청주도매시장,충북원협(청주),양배추,양배추(일반),강원도,태백시,특,10725000.000000004
2024-09,10kg그물망,4043.533123028391,3170.0,1281800,부산반여도매,부산중앙청과,양배추,양배추(일반),부산광역시,중구,특,12818000.0
2024-09,10kg그물망,7500.0,3040.0,2280000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,익산시,특,22800000.0
2024-09,10kg그물망,6225.263157894737,2850.0,1774200,울산도매시장,울산원협(공),양배추,양배추(일반),강원도,평창군,특,17742000.0
2024-09,10kg그물망,10000.0,2800.0,2800000,부산엄궁도매,항도청과,양배추,양배추(일반),강원도,평창군,특,28000000.0
2024-09,10kg그물망,5980.708661417323,2540.0,1519100,수원도매시장,수원원협(공),양배추,양배추(일반),강원도,홍천군,특,15191000.0
2024-09,10kg그물망,7000.0,2500.0,1750000,순천도매시장,남도청과,양배추,양배추(일반),강원도,횡성군,특,17500000.0
2024-09,10kg그물망,2175.0,2400.0,522000,전주도매시장,전주원협(공),양배추,양배추(일반),전라북도,전주시,특,5220000.0
2024-09,10kg그물망,5000.0,2380.0,1190000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),제주도,제주도,특,11900000.0
2024-09,10kg그물망,8000.0,2030.0,1624000,천안도매시장,천안농협(공),양배추,양배추(일반),제주도,남제주군,특,16240000.0
2024-09,10kg그물망,2596.685082872928,1810.0,470000,창원팔용도매시장,농협창원(공),양배추,양배추(일반),전라남도,무안군,특,4700000.0
2024-09,10kg그물망,3899.441340782123,1790.0,698000,대전노은도매,대전원협(공),양배추,양배추(일반),강원도,정선군,특,6980000.0
2024-09,10kg그물망,9321.917808219177,1460.0,1361000,순천도매시장,순천원협(공),양배추,양배추(일반),전라남도,고흥군,특,13610000.0
2024-09,10kg그물망,10000.0,1430.0,1430000,순천도매시장,순천원협(공),양배추,양배추(일반),강원도,평창군,특,14300000.0
2024-09,10kg그물망,12000.0,1390.0,1668000,전주도매시장,전주원협(공),양배추,양배추(일반),강원도,평창군,특,16680000.0
